id,nome,tipo_edificio,coord_X,coord_Y,capienza
2920,Restaurant,restaurant,4005868.164373197,1178198.4555830448,40
2921,Bar Settembrini,bar,4010042.066127748,1178866.642922232,20
2922,Mamma Farina,restaurant,4011899.175041617,1181508.4448457619,40
2923,Amor y Pasion,restaurant,4005757.3604047145,1174503.9460058268,40
2924,Sitting Bull Pub,bar,4006293.807762594,1174689.36088742,20
2925,Giannasi,fast_food,4005809.801813909,1178300.1073849765,35
2926,SushiYo,restaurant,4011930.4249122147,1179164.8753248134,40
2927,Panini Durini,fast_food,4008201.102484397,1174655.1163000665,35
2928,Cinque Vie,restaurant,4007834.1011770125,1175658.647249886,40
2929,Istanbul Ayasofya,fast_food,4012069.1958879884,1180846.946082929,35
2930,Mensana,restaurant,4005845.1773922523,1177840.5262396506,40
2931,Amici della pizza,restaurant,4006912.434602156,1179399.8232595262,40
2932,Charlie Brown Moscara,restaurant,4006774.055778428,1179255.9517516037,40
2933,Luca's Bar,bar,4012296.2510850895,1181646.7441220577,20
2934,Ristorante La Piedra del Sol,restaurant,4010022.5362045066,1177520.5445535483,40
2935,Salsamenteria di Parma,restaurant,4008038.583666944,1177142.3152689114,40
2936,Bar Trattoria Victoire,restaurant,4006638.9106502975,1180619.8461810644,40
2937,Pizzeria Karinans,restaurant,4007996.886709195,1180741.2595277582,40
2938,La piadineria,fast_food,4009779.334194742,1176051.0448943498,35
2939,Alexander,restaurant,4009744.643411489,1176076.5844645877,40
2940,Osteria Brunello,restaurant,4009803.2371219653,1176075.8345803942,40
2941,Burgetr Italy,restaurant,4009607.5041037244,1175977.4596935646,40
2942,Jutland Pub,pub,4009963.5451628235,1176025.8295602226,30
2943,Panino Giusto,fast_food,4009859.9437248395,1176131.5822042094,35
2944,O' Peperino e Milano,restaurant,4009990.3334216615,1176124.7380511835,40
2945,Zushi,restaurant,4010012.1547559737,1175688.0405642416,40
2946,Restaurant,restaurant,4010000.281885219,1176086.5810627001,40
2947,Il Tavolino,restaurant,4010248.20435859,1177726.1503429427,40
2948,Calipso,restaurant,4010718.7752303104,1178618.1902391172,40
2949,L'Osteria di Brera,restaurant,4008898.4533754853,1176145.0073813598,40
2950,Pizza Italiana,restaurant,4010608.7265080004,1178132.8908377844,40
2951,Ristorante Nabucco,restaurant,4008896.537658411,1176132.6915419095,40
2952,Rosso di Brera,restaurant,4008847.9364285097,1176024.9069897588,40
2953,Ta Hua,restaurant,4010156.479573433,1177681.1793489805,40
2954,Taverna del Borgo Antico,restaurant,4008846.5952343643,1175950.7739761572,40
2955,Pizzeria Alla Fontana,restaurant,4011449.700587942,1176601.3587658785,40
2956,Osteria al Nove,restaurant,4011349.643740332,1176599.147811099,40
2957,Pizzeria alla Fontana,restaurant,4011506.594625728,1176567.9430034321,40
2958,Ristorante al Tronco,restaurant,4011388.458686782,1176625.1165304764,40
2959,Old Wild West,restaurant,4011289.1822333992,1176986.5893416277,40
2960,Osteria del Sognatore,restaurant,4006109.0136473267,1171567.86230197,40
2961,McDonald's,fast_food,4010367.535710719,1178596.9824243893,35
2962,I Girardelli - Ristorante con pizzeria,restaurant,4007649.575275537,1191431.4204636633,40
2963,Trattoria Pizzeria Griglieria La Martinella,restaurant,4011034.6871751216,1177476.5560319098,40
2964,Bukowski Pub,bar,4006881.0538606592,1176271.0649745779,20
2965,Il Bottegone,restaurant,4010880.0506004635,1176551.5441701217,40
2966,Pub24,pub,4010914.7045254563,1176609.0622254857,30
2967,Ristorante Pizzeria Notre Dame,restaurant,4010834.6592352614,1176394.6439361055,40
2968,La Balena,restaurant,4010964.9472005004,1176626.5636289646,40
2969,Golden Gate,bar,4010872.0633130777,1176690.751347044,20
2970,Bar Principe,bar,4007437.828134132,1175934.8984451566,20
2971,Alla collina pistoiese,restaurant,4007420.8724603914,1175932.3142333082,40
2972,My Chef Briciole Bar,bar,4007112.7315745847,1176097.266666009,20
2973,Nicol,bar,4007122.562848797,1176045.8049725501,20
2974,Bio Pizza,restaurant,4007096.836616261,1176046.1318407853,40
2975,.jpeg,restaurant,4007040.6124086366,1176032.6878414173,40
2976,Papas and Beer,restaurant,4006856.004187192,1175994.9533037278,40
2977,Caffè Italia,restaurant,4006924.806740163,1176003.2503463964,40
2978,Bar Angelo,bar,4012311.310901397,1160101.830205654,20
2979,Bar Pasticceria Ranieri,bar,4011222.0835707327,1159458.5637880252,20
2980,Trattoria il Marinaio,restaurant,4010626.8323590388,1176300.7002978637,40
2981,Vivà,restaurant,4010624.3684133333,1176482.372112314,40
2982,Little Italy Pizza,restaurant,4010639.888567463,1176488.3167705436,40
2983,Yao Fusion Restaurant Isola,restaurant,4010797.001136171,1176942.9688844122,40
2984,California Bakery,restaurant,4010062.9669498033,1176256.771658591,40
2985,7's Gio',fast_food,4007899.9558587945,1176234.9454367347,35
2986,Orlando,bar,4007290.7915936573,1181518.6531943842,20
2987,Paperoga,pub,4007445.32969463,1181534.1259738754,30
2988,Cristal Café,bar,4007174.273802252,1181273.900309834,20
2989,Kuei Lin,restaurant,4007348.435082127,1181576.6221531092,40
2990,Davai,bar,4009697.397198833,1175958.5814588054,20
2991,Osteria La Vecchia Lira,restaurant,4009708.414824119,1175918.8178459413,40
2992,Verger,restaurant,4009763.9310112647,1175889.8960343655,40
2993,Ristorante Santa Marta,restaurant,4007764.605828909,1175603.1349792052,40
2994,Trattoria Milanese,restaurant,4007756.8487408045,1175613.1655634393,40
2995,Tre Cristi,restaurant,4009793.7214435693,1177273.7206669573,40
2996,Fiori e Fornelli & Capra e Cavoli,restaurant,4010763.6516952543,1176109.9773473763,40
2997,Burgez,fast_food,4010694.399011051,1176313.9365069412,35
2998,Rosso Borsieri,pub,4010730.639536006,1176552.120763223,30
2999,Ristorante Le Regioni,restaurant,4010706.9931608485,1176512.6845387202,40
3000,Osteria Dal Verme,restaurant,4010798.4351904048,1176512.5407864223,40
3001,Bar Pizzeria L'Isola,restaurant,4010779.9781739954,1176308.563827868,40
3002,La Cantinetta,restaurant,4010873.070611788,1176409.308503631,40
3003,Cosmos,bar,4010857.2565533444,1176402.8223401357,20
3004,L'Isola del gusto,restaurant,4010890.9271539706,1176497.4687297032,40
3005,Zhen Asian Fusion Restaurant,fast_food,4005770.523260623,1179043.1597828362,35
3006,BQ - Birra artigianale,pub,4006426.2132031927,1173952.31313998,30
3007,Izakaya Ristorante Giapponese,restaurant,4009462.5046490054,1176857.9596970086,40
3008,Obicà,restaurant,4008854.1993347304,1175782.2746537328,40
3009,Torre di Pisa,restaurant,4008860.896000134,1175823.6516563655,40
3010,Bar Ristorante Sapori,restaurant,4010736.7309923605,1177337.6676913262,40
3011,Kiki,restaurant,4010823.6892867857,1176539.9271889257,40
3012,Fast_food,fast_food,4010939.739169778,1176614.9405337174,35
3013,Il Cormorano,restaurant,4010981.3006042093,1176559.6076648883,40
3014,Il Pesciolone,restaurant,4010931.599426289,1176565.071116908,40
3015,Beer Garden,bar,4011034.9703317094,1176401.365854685,20
3016,Il Bue e la Patata,restaurant,4011002.6346464986,1176445.341166903,40
3017,Gen Kai,restaurant,4011103.1511085555,1176202.4640923385,40
3018,Burger Italy,fast_food,4011093.412830716,1176235.6605789992,35
3019,Sapori di Casa,restaurant,4011085.4952823925,1176350.3186889293,40
3020,Ristorante Pizzeria Segrino,restaurant,4011156.6908350657,1176563.7275118295,40
3021,Sticaus,restaurant,4011297.186895869,1176260.4064716545,40
3022,Trattoria Il Marinaio,restaurant,4011299.8506078464,1176468.9149419211,40
3023,Bar,bar,4010126.0519653414,1179825.302588874,20
3024,Skyline,bar,4010082.493031322,1179767.0138757147,20
3025,chicken&chicken,fast_food,4010081.3731207014,1179753.47390028,35
3026,SeRist,restaurant,4009241.3135710834,1181424.9915720094,40
3027,California Bakery,restaurant,4007793.037739741,1174385.370925634,40
3028,Da Cenciaioli,restaurant,4008553.056487703,1174315.6940980635,40
3029,Mensa,restaurant,4005994.38051901,1176293.1880832734,40
3030,Gaina café,bar,4007289.0828574193,1175426.495709414,20
3031,BoGu,bar,4008101.3387430515,1181148.778949275,20
3032,Ristorante Toscano al Pozzo,restaurant,4008835.3656462673,1175857.7832814117,40
3033,The Bagel Factory,restaurant,4006542.7442458286,1175122.7105155298,40
3034,Birreria Tortuga,bar,4005948.1021284233,1178240.642040186,20
3035,Pizzeria Il Faraone,restaurant,4006561.1763882204,1177465.6874632905,40
3036,Samovar,bar,4008602.2454703925,1181893.1910354178,20
3037,American Bar,bar,4008105.2778886696,1181583.6815388056,20
3038,Niki Bar,bar,4008399.495927109,1181681.4327348433,20
3039,Tropical Island,bar,4009039.9047061405,1178207.0913413304,20
3040,Bar,bar,4010043.400165109,1179849.2041692997,20
3041,Kota-Radja,restaurant,4008503.183818335,1173320.5960538464,40
3042,J14,bar,4012138.5941825104,1175895.2964675038,20
3043,L'Altra Isola,restaurant,4012011.4233718053,1175543.6831294813,40
3044,Girasole,bar,4008049.009669264,1180845.0254769765,20
3045,Café Étoile,bar,4007975.8780282885,1180934.3847546133,20
3046,Sugar,restaurant,4007987.0891650687,1180718.0282764402,40
3047,Grani & Braci,restaurant,4010592.4605224878,1175707.045518235,40
3048,L'artista del gusto,restaurant,4003898.5324292034,1181858.2768150284,40
3049,Basilico,restaurant,4003819.087116311,1181505.0541746805,40
3050,Porto di mare,restaurant,4003934.892739969,1181273.9250410665,40
3051,Home,restaurant,4006591.720106256,1175059.0870613088,40
3052,Mudra,restaurant,4006587.990669227,1174947.1633435725,40
3053,Trita,fast_food,4006573.7077025957,1174930.8116878828,35
3054,Bar,bar,4010155.8990854514,1180155.2331140249,20
3055,Abruzzi 88,restaurant,4010095.031961686,1180150.2129770622,40
3056,1.5,fast_food,4009961.5908120163,1180201.9474962023,35
3057,Cafe al 20,bar,4010042.2952276426,1180323.4055278117,20
3058,Agnello,bar,4010065.7347666146,1180148.304808244,20
3059,Java,bar,4010058.6575885103,1180199.5618567378,20
3060,Bar Lara,bar,4010393.4993686792,1180082.4264115496,20
3061,Mamma Rosa,restaurant,4009624.1177735813,1178459.978501847,40
3062,Cin-Cin...Nato,bar,4009634.546895183,1178392.587592699,20
3063,Fang Jong,restaurant,4011742.92061625,1176123.488201049,40
3064,Chicken&Chicken,fast_food,4011750.604634161,1176229.9629673634,35
3065,Bar SCOOBY,bar,4011698.0080918563,1176247.562710415,20
3066,Bar,bar,4011720.059938198,1176310.1776499606,20
3067,Balubà,bar,4007222.103364674,1179187.7141171366,20
3068,Istanbul Ayasofya,fast_food,4010002.3686918556,1179767.4073175823,35
3069,Bar,bar,4010247.793880433,1179694.1256600097,20
3070,Palm,bar,4010274.462212217,1179853.9403751625,20
3071,Farini,fast_food,4007063.421274081,1175205.895871179,35
3072,Bar Fratelli Guido,bar,4013965.147085427,1166216.9055380214,20
3073,Piccola Hosteria,restaurant,4009629.658937076,1180042.3817024385,40
3074,Blue Moon,bar,4009630.2380044456,1179936.1739865327,20
3075,Bar,bar,4009651.4460617043,1180008.428595833,20
3076,Bar,bar,4009264.66924141,1180398.45338399,20
3077,Ristorante Pizzeria Al 91,restaurant,4011993.298481891,1176661.623479243,40
3078,C Style,restaurant,4012201.9229700402,1174356.5726241323,40
3079,Pizzeria San Paolo,restaurant,4006647.9565639757,1180208.6821294946,40
3080,Quest'Osteria 這間冰室,fast_food,4008481.7884262768,1177491.4593736618,35
3081,Pizzeria Gemelli,restaurant,4012128.0809556153,1180877.1933804436,40
3082,Pizzeria Pisar,restaurant,4012111.636404919,1181793.549838195,40
3083,Faith Istanbul,fast_food,4010171.2907576314,1179907.4081917035,35
3084,EL Matarel,restaurant,4009358.873290913,1175703.8595686522,40
3085,Ovosodo,restaurant,4013081.5024035093,1173327.158201676,40
3086,BLAH Bar,restaurant,4008982.8307905616,1177215.8130406067,40
3087,Caffè Pitti,bar,4010624.9902135576,1179095.747400765,20
3088,McDonald's,fast_food,4009073.863160439,1178435.5205497635,35
3089,L'aragosta d'Oro,restaurant,4013159.7177823517,1173831.4572389426,40
3090,Company Club,bar,4011845.927857183,1182657.0682406288,20
3091,Bar,bar,4011832.598470698,1182562.4313796621,20
3092,Fast_food,fast_food,4011800.6162250084,1182520.1328341563,35
3093,Ristorante Toscano da Angelo,restaurant,4006246.5954269883,1179606.9283118674,40
3094,Pizzeria il Veliero,fast_food,4009171.4425891167,1180840.4540365557,35
3095,Gelato di Gaia,bar,4008932.7407149747,1180909.5050522522,20
3096,Punto Pizza,fast_food,4008400.0399502655,1194115.186915972,35
3097,Bar,bar,4009491.675507613,1180620.7438693247,20
3098,Restaurant,restaurant,4009473.58787496,1180620.4082568944,40
3099,Bar Arcobaleno,bar,4010074.7135468875,1180071.925911345,20
3100,Kindai,restaurant,4010363.8895345833,1180439.3038509667,40
3101,Brand,restaurant,4009038.6667526984,1172641.5224913738,40
3102,Bar Lomellina,bar,4007724.8564443793,1181609.2649719284,20
3103,Auld Bubliner,bar,4011997.2460609474,1174556.4766955003,20
3104,Garden,restaurant,4014657.2212113165,1171553.9350155026,40
3105,Spartacos,restaurant,4014340.233746632,1172869.4499465162,40
3106,Bar Caffe,bar,4014346.559228715,1172929.822225491,20
3107,Bar Metro,bar,4008583.8719651727,1171271.408562972,20
3108,De Angeli,bar,4008615.3830684423,1171454.1621301824,20
3109,Blue Break,restaurant,4013752.244729655,1170036.7116192563,40
3110,Ciripizza,restaurant,4010176.6579133356,1174153.1986362417,40
3111,Kaneda,restaurant,4006406.311464369,1174927.813514989,40
3112,Pizzeria Trattoria Reginella,restaurant,4006328.2765966086,1170554.2885199455,40
3113,Barlady,bar,4006698.1355024865,1170648.9056014488,20
3114,Metissage Arci Milano,bar,4010549.7271467675,1176589.6088324988,20
3115,Osteria della Pasta e Fagioli,restaurant,4011054.101101571,1180116.707891404,40
3116,Piadineria Artigianale Pascoli,restaurant,4009965.0597226773,1179904.195437653,40
3117,Ristorante New Basilico,restaurant,4002654.669081542,1188614.418677868,40
3118,Nisida,bar,4010380.9290243452,1180197.2045058145,20
3119,La Pergola,restaurant,4009848.4268059516,1190128.161326164,40
3120,Ristorante Pizzeria Biolunch,restaurant,4010554.1070645917,1190482.2721599638,40
3121,Ristò Self Service,fast_food,4013624.985240918,1173803.331755869,35
3122,Bar Rainbow,bar,4011324.3034540676,1177019.776327302,20
3123,Il Montalcino,restaurant,4006386.6347218677,1173531.4084319314,40
3124,Music Viga Bar,bar,4010095.563912758,1176616.0053676034,20
3125,AD Sushi and More,restaurant,4010109.1326331864,1176438.379662806,40
3126,Pixel Bar,bar,4010140.3836977505,1176331.6434843375,20
3127,Ristorante Pizzeria All'Isola,restaurant,4010131.828961639,1176329.116726731,40
3128,Dom Cafè,bar,4010069.2984469184,1176259.191691718,20
3129,10 Corso Como,bar,4010109.523390455,1176321.6473435813,20
3130,Alla Cucina delle Langhe,restaurant,4010068.9584423504,1176303.3139390182,40
3131,Blenderino,bar,4010003.2925797314,1176289.307722551,20
3132,Ganas,restaurant,4010034.031725185,1176290.0196058308,40
3133,Maf Bar,bar,4010060.1506978506,1176299.2736065492,20
3134,Pizzeria di Porta Garibaldi,restaurant,4010082.9844179493,1176309.3997821778,40
3135,Miami Lounge Bar,bar,4009987.938395167,1176376.991531659,20
3136,Sakura,restaurant,4009989.802067395,1176360.7281155235,40
3137,The Prime,restaurant,4009985.5911420174,1176394.866133543,40
3138,Le Delizie della Sicilia,bar,4010061.844164656,1189940.8868454776,20
3139,Restaurant,restaurant,4010053.9793754444,1189922.0652210743,40
3140,Non Solo Pizza,restaurant,4009977.3851022907,1180800.129222956,40
3141,La Vineria,restaurant,4006503.2512370804,1173794.129907364,40
3142,Osteria di Via Prè,restaurant,4006526.91908086,1173775.5017668675,40
3143,LeTrottoir,bar,4006517.0332677467,1175088.1440223013,20
3144,Il Mulino dei Pini,restaurant,4010801.5692311293,1190701.6456624484,40
3145,Alla Vecchia Maniera,restaurant,4006397.8510587704,1173685.7580512266,40
3146,Alzaia 26,restaurant,4006453.1495381687,1174180.334549578,40
3147,Anema e Cozze,restaurant,4006418.085018039,1173897.035529364,40
3148,BQ - Pub,pub,4006406.480484002,1173756.360737163,30
3149,Bella Riva,restaurant,4006444.640332092,1174074.1140904478,40
3150,Pizzeria Napoli 1820,restaurant,4006404.636863119,1173732.9234742804,40
3151,Indiana Post,pub,4006426.1387341903,1173888.984320578,30
3152,Tizzy's Pub,fast_food,4006423.333979418,1173932.7072427776,35
3153,Vetusta Insigna,restaurant,4006421.6308296053,1173924.895267765,40
3154,Il Veliero,restaurant,4007357.8118514176,1187721.922734936,40
3155,Capo Nord Est,restaurant,4006902.237389981,1187937.7854643504,40
3156,McDonald's,fast_food,4007945.0455738385,1188640.170896422,35
3157,Roadhouse grill,fast_food,4007966.25708366,1188732.443441826,35
3158,Acquasala,restaurant,4006335.8968401523,1173589.6967882337,40
3159,Bond,pub,4006378.089591166,1173900.148402135,30
3160,Concordia Enoteca,pub,4006376.525692743,1173860.1495314206,30
3161,Le Vigne,restaurant,4006378.2606664994,1173881.0729902743,40
3162,Pizzeria Naturale,restaurant,4006313.751068517,1173533.4121764484,40
3163,La Pianta,restaurant,4014744.1925151674,1174687.2331274212,40
3164,Al Coniglio Bianco,restaurant,4006486.4263254073,1174430.4457200647,40
3165,Al Pont de ferr,restaurant,4006386.09540464,1173955.2345946482,40
3166,Blues Canal,pub,4006479.7909240383,1173846.4157123647,30
3167,Buona Forchetta Pizzeria,restaurant,4006503.254138979,1173827.1136845762,40
3168,L'Altro Luca e Andrea,restaurant,4006461.1173170884,1174248.5778379242,40
3169,Osteria di Porta Cicca,restaurant,4006395.7434585174,1174041.3271281645,40
3170,Posto di Conversazione,restaurant,4006485.5594455632,1174497.9235765021,40
3171,Premiata Pizzeria di Vincenzo,restaurant,4006494.898138469,1174571.3805338545,40
3172,Ringhiera Café,bar,4006459.416596795,1174592.440705596,20
3173,Sofa Café,bar,4006452.782665687,1174545.5966812728,20
3174,Straripa Bar,bar,4006443.364179361,1174460.359110144,20
3175,Twist on Classic,bar,4006447.419849089,1174494.455524019,20
3176,Bar,bar,4008445.7691743583,1181213.730617083,20
3177,Fast_food,fast_food,4008927.786217688,1180907.790952106,35
3178,Al Porto,restaurant,4006943.0461678514,1174207.8800026213,40
3179,Istanbul Ayasofya,fast_food,4008360.002767345,1175523.1285284178,35
3180,Pizza a pezzi,restaurant,4008146.8503499995,1181642.3055317125,40
3181,Bel Giardino,restaurant,4008255.437752855,1181648.7878806205,40
3182,Mashti,fast_food,4011097.087059241,1173111.3254914603,35
3183,Empório Café,fast_food,4011175.6794709424,1173197.082417883,35
3184,Il Piccolo Padre,restaurant,4011194.95406016,1173188.502733878,40
3185,little lamb,restaurant,4012018.43463849,1175729.4523374755,40
3186,Lounge Bar,bar,4006195.6923865187,1174280.7260845979,20
3187,Restaurant,restaurant,4013063.6448711054,1175268.028138032,40
3188,Wasabi,restaurant,4008562.5733612,1175908.1419921473,40
3189,Noor,bar,4008836.9356346955,1175882.587089826,20
3190,Libreria del Mondo Offeso,fast_food,4009131.4744303385,1175785.7705732193,35
3191,California Bakery,fast_food,4009496.7359275534,1175825.5336587224,35
3192,Osteria del Batti Batti,restaurant,4009108.4488993594,1175708.413663041,40
3193,Ristorante Il Cestino,restaurant,4008873.295921348,1175956.2666559492,40
3194,Amico Bar Tabacchi,bar,4010669.7532593855,1181846.2926646767,20
3195,Pizzeria Ranch Roberta,restaurant,4010328.0046898415,1171049.3757288938,40
3196,ShangJing,restaurant,4006655.947167412,1180062.587339473,40
3197,Cafè del Pasco,bar,4006513.132384292,1180050.4127258458,20
3198,Calafuria,restaurant,4008623.9557915116,1169543.043469572,40
3199,Mr. Poli,fast_food,4008899.503293772,1180789.1001324274,35
3200,Fooding,restaurant,4001924.896713428,1190932.94077027,40
3201,Il Moro,restaurant,4001895.1720019123,1190938.6083106687,40
3202,Gradisca Pub,restaurant,4006688.9652413996,1177533.3087873806,40
3203,Moscow Mule Bar,bar,4010196.96719163,1181807.2725960156,20
3204,Trendy,bar,4010135.9028790947,1181859.3669114062,20
3205,GROG,restaurant,4010104.1663708906,1180056.2531032735,40
3206,2 Orsi,restaurant,4002503.9654764156,1183585.4544145358,40
3207,Restaurant,restaurant,4008699.6538353926,1169821.4190193375,40
3208,Restaurant,restaurant,4008356.2724844664,1169761.2400815545,40
3209,Restaurant,restaurant,4008356.0629284023,1169794.2849142842,40
3210,Barrio's Cafe,bar,4004284.280689165,1170889.1262730348,20
3211,Shokuji Tei,restaurant,4008116.8869137834,1169482.9110247071,40
3212,Oasi Giapponese,restaurant,4007818.491907,1168884.7134657176,40
3213,Baialuna,restaurant,4007975.6752017788,1180673.828599138,40
3214,Italì,fast_food,4008508.2253794447,1169626.0637029947,35
3215,Bar Bah,bar,4011012.7923874087,1176375.3222460253,20
3216,Chiù,restaurant,4008646.875327179,1174211.2390985168,40
3217,Cecco,restaurant,4008733.234243966,1174118.4093920747,40
3218,Santa Maria,fast_food,4011318.142337327,1159413.0930241758,35
3219,Pub,pub,4010631.679317646,1168715.0439840972,30
3220,Bar,bar,4009217.7116730916,1167566.958909491,20
3221,McDonald's,fast_food,4009559.10990365,1167687.0745437706,35
3222,BQ de Nott,bar,4005830.5173683707,1172027.2775123427,20
3223,Bar,bar,4011631.2812862163,1176586.1804387153,20
3224,Antica Trattoria della Pesa,restaurant,4010137.2934222724,1175888.9473696027,40
3225,La Griglia di Varrone,restaurant,4010241.8108002013,1176174.6339275038,40
3226,Restaurant,restaurant,4009741.9610258397,1194700.3187040752,40
3227,Bar,bar,4009745.8155564275,1194695.7680657664,20
3228,Trattoria Milano la Fornasetta,restaurant,4013818.279971416,1180536.3906480402,40
3229,Bar del 106,bar,4011933.4495345433,1180790.0315044303,20
3230,Je suis Jambon,pub,4013982.190063572,1179865.8821972637,30
3231,Bar,bar,4011215.552625644,1184090.827572373,20
3232,Pan-Yingwen,fast_food,4013183.478621717,1173488.5202834473,35
3233,Bar Trattoria 395,restaurant,4008605.479481185,1163829.1877812438,40
3234,Wasabi,pub,4011091.9268602026,1176457.3379176555,30
3235,Charlie Brown,restaurant,4013035.7626150316,1173545.5018363544,40
3236,Spizzico - Milano Dante 393,fast_food,4008159.869122286,1175783.1920496307,35
3237,McDonald's,fast_food,4008359.8467702856,1175612.2571617402,35
3238,Piadineria Mammalena,fast_food,4009418.9027838246,1179098.1566351084,35
3239,Restaurant,restaurant,4007923.082455376,1177520.8464877119,40
3240,Straf Bar,bar,4007958.623464982,1176606.5343944698,20
3241,Quattro Mori,restaurant,4008351.975889556,1175360.112720761,40
3242,Farinella,restaurant,4008469.3673829553,1175397.2753599763,40
3243,Manzoni Romantic Cafè,restaurant,4008413.3113969923,1176689.6753692178,40
3244,Five Guys,fast_food,4007991.9061428085,1177337.77419267,35
3245,Le Tournedos,restaurant,4005182.283604271,1174232.4927381347,40
3246,Green Station,restaurant,4007828.122134098,1176043.534795733,40
3247,Ristorante e Bistrot San Carlo,restaurant,4007981.0492220083,1177200.855557916,40
3248,Spizzico,fast_food,4009640.049646678,1179266.4702091434,35
3249,Petrus,restaurant,4008872.775259617,1175935.0929990504,40
3250,N.Y. Bar & Grill,restaurant,4006423.7928392226,1173922.658902597,40
3251,L'albero del pepe,restaurant,4007645.126129862,1177492.1876336648,40
3252,Ristorante Cocopazzo,restaurant,4007889.992418956,1177509.265967295,40
3253,Fresco,restaurant,4008345.745675161,1175627.8678174373,40
3254,Exki,restaurant,4007717.181946854,1175948.8982644735,40
3255,Spaccio agricolo con degustazione,restaurant,4007728.968058129,1176003.7065638988,40
3256,McDonald's,fast_food,4007490.3133886973,1175356.2475324848,35
3257,Santa Tecla,bar,4007629.6263492964,1176775.2769633415,20
3258,Fresco & Cimmino,restaurant,4007959.4732793714,1176553.607417462,40
3259,McDonald's,fast_food,4006411.3449278222,1187775.004206144,35
3260,Restaurant,restaurant,4006343.723977312,1187860.398259493,40
3261,Restaurant,restaurant,4006350.858986834,1187885.8454442103,40
3262,Da Martino 1950,restaurant,4010395.550506353,1175626.5637207387,40
3263,Myke My Kitchen,restaurant,4010442.5552317523,1175557.8074704604,40
3264,Tang Court Barbecue,restaurant,4010320.7579269353,1175608.4776986865,40
3265,Biffi,pub,4010395.2264467054,1175542.5638530133,30
3266,Da Franco,restaurant,4010409.1013868805,1175590.7993321512,40
3267,Jasmin Orange,restaurant,4010346.0101848603,1175614.8876429768,40
3268,Mics,restaurant,4010352.670101929,1175760.3607166584,40
3269,Mitsui,restaurant,4010334.510684506,1175610.966757894,40
3270,Mythos,restaurant,4010427.405703821,1175667.2191866722,40
3271,You Yi,restaurant,4010407.4710876956,1175631.7058744526,40
3272,Pizzeria La Maria,fast_food,4010424.4380807364,1175696.0299230474,35
3273,Ceresio 7,bar,4010401.2204145663,1175429.940294169,20
3274,Poporoya,restaurant,4008968.723200395,1179692.0173764064,40
3275,Pescetto,restaurant,4009849.2776290695,1175801.1227386463,40
3276,Vinyl,pub,4010847.5423224806,1176395.6650265604,30
3277,Papeete,bar,4005401.74964329,1174319.4500656563,20
3278,Bar,bar,4005490.267875998,1174061.9269409997,20
3279,Pizzeria Città Studi,restaurant,4008417.951545268,1181950.828471182,40
3280,Argonne Café,bar,4007897.1924590585,1181714.9002205727,20
3281,Hypnotic Bar,bar,4008321.957940589,1181901.846918988,20
3282,Pan Caffè,bar,4008176.9930669833,1181806.922114238,20
3283,Radicetonda,restaurant,4009114.5719557363,1178793.8458246982,40
3284,Curò Ristorante,restaurant,4009940.0251701325,1176468.1066797967,40
3285,Lucky Actors,pub,4009972.0148240896,1176471.1200731683,30
3286,Sciatt a Porter,restaurant,4009967.4549844754,1176499.882508996,40
3287,Sweet,restaurant,4009905.390956187,1176972.497758196,40
3288,Petit Bistrot,restaurant,4009936.8062655074,1176982.2779257165,40
3289,Theorema,restaurant,4014800.610081794,1164064.9479441803,40
3290,Pesce Boccone,restaurant,4014857.3506887155,1163929.4794191243,40
3291,Tipota Pub,pub,4005557.411885688,1175024.6730752047,30
3292,Pizzeria La Fazenda,restaurant,4002911.794488639,1191654.4024911548,40
3293,Ristorante Pizzeria San Giorgio,restaurant,4013132.733996002,1169166.6178686623,40
3294,Pizza Max,restaurant,4011528.2711847615,1172100.363458324,40
3295,Riad Marrakech,restaurant,4013008.1412273203,1170368.1449455507,40
3296,Little Italy,restaurant,4008503.7348634675,1171465.9090595518,40
3297,Tomoyoshi Sacco,restaurant,4008478.3949739886,1171544.135388116,40
3298,La collina d'oro,restaurant,4008812.057442704,1170460.0387366442,40
3299,Pizzeria Spontini,restaurant,4011036.878389928,1173780.7996358855,40
3300,Da Luigi e Anna,restaurant,4005428.292034483,1175247.2051060374,40
3301,Tom & Jerry Restaurant Bar,bar,4012949.10474534,1170331.7418337641,20
3302,Pupurry,restaurant,4010434.8002001303,1174473.2088433062,40
3303,McDonald's,fast_food,4007999.7212725007,1176629.0237235404,35
3304,Varesina Cafè,bar,4013225.8622640953,1170537.4937462846,20
3305,Ristorante Cinese Nuova Hong Kong,restaurant,4013233.3679689337,1170527.9724758866,40
3306,Bar Trattoria Angela,bar,4013645.028890475,1170137.63719781,20
3307,Pizzeria Superstar,fast_food,4007971.203331095,1181510.9295746947,35
3308,Tramé,fast_food,4009126.806402046,1175761.3423838792,35
3309,Bar Trattoria 68,bar,4013282.579090487,1170329.9201387733,20
3310,Sushi-B,restaurant,4008875.537352271,1176110.5657062973,40
3311,Serendipico,restaurant,4008500.0085492646,1175346.3659076996,40
3312,Stravagario Bistrot,restaurant,4010903.165803538,1176665.554192532,40
3313,Isola della Pizza,fast_food,4010908.1907067923,1176736.5537306583,35
3314,Terra Mia,restaurant,4010793.4304471933,1176733.188106928,40
3315,Berberè,restaurant,4010774.8189182132,1176820.171970987,40
